title,url,source,published_at,snippet,link_verified,fetch_timestamp
"Qualcomm mulls taking over Jim Keller's Tenstorrent, report claims — deal for AI chipmaker would value the company at between $8 billion and $10 billion",https://www.tomshardware.com/tech-industry/artificial-intelligence/qualcomm-mulls-taking-over-jim-kellers-tenstorrent-report-claims-deal-for-ai-chipmaker-would-value-the-company-at-between-usd8-billion-and-usd10-billion,Tom's Hardware UK,2026-06-16T12:48:21Z,Qualcomm is in talks to buy RISC-V-based AI accelerator and CPU developer Tenstorrent for $8 billion - $10 billion.,False,2026-06-18T02:03:33.022878
Ποια τηλεόραση να αγοράσω για το World Cup 2026; Ο πλήρης οδηγός,https://techblog.gr/homecinema/poia-tileorasi-na-agoraso-gia-to-world-cup-2026-o-pliris-odigos/,Techblog.gr,2026-06-16T12:27:05Z,"OLED, Mini LED ή η νέα Micro RGB; Πόσες ίντσες, 120Hz και HDMI 2.1 — ο πλήρης οδηγός για να διαλέξεις τηλεόραση για το World Cup 2026.
Συνεχίστε την ανάγνωση στο Techblog.gr
Το άρθρο δημοσιεύτηκε αρχικά στο Techblog (Ποια τηλεόραση να αγοράσω για το World Cup…",False,2026-06-18T02:03:33.022881
Tu tele Samsung por fin te habla en tu idioma: el catalán se añade a los idiomas disponibles en Tizen,https://www.xatakahome.com/territorio-samsung/tu-tele-samsung-fin-te-habla-tu-idioma-catalan-se-anade-a-idiomas-disponibles-tizen,Xatakahome.com,2026-06-16T11:30:16Z,"Los televisores de Samsung son los más vendidos del mundo. Lleva siendo así durante 20 años. Por eso, resulta algo extraño que a estas alturas todavía no tuvieran disponible el catalán como idioma para su sistema operativo. Por suerte, eso caba de cambiar: en…",True,2026-06-18T02:03:33.022882
HPE adds Juniper programmes into the unified channel offering,https://www.computerweekly.com/microscope/news/366644514/HPE-adds-Juniper-programmes-into-the-unified-channel-offering,ComputerWeekly.com,2026-06-16T11:19:00Z,Vendor will widen the scope of its Partner Ready Vantage programme even further to encourage portfolio selling,True,2026-06-18T02:03:33.022883
Qualcomm said to be circling AI chip biz Tenstorrent in $10B RISC-V power play,https://www.theregister.com/systems/2026/06/16/qualcomm-said-to-be-circling-ai-chip-biz-tenstorrent-in-10b-risc-v-power-play/5256084,Theregister.com,2026-06-16T11:15:00Z,Potential takeover would represent significant commitment to the open instruction set architecture,True,2026-06-18T02:03:33.022885
Shanti: The Original Simplify Further Tiny House That Started It All,https://tinyhousetalk.com/shanti-tiny-house-simplify-further-florida/,Tinyhousetalk.com,2026-06-16T11:05:18Z,"Meet Shanti, the original Simplify Further tiny house in North Florida &mdash; a 20-foot, single-level THOW with a no-stairs ground-level queen bedroom, a full butcher-block kitchen, and a tiled bath, starting around $30K. It's the build that launched the com…",False,2026-06-18T02:03:33.022886
"Gastrointestinal Endoscopic Devices Market Size to Worth USD 19.57 Billion by 2035, Growing at a 5.11% CAGR – SNS Insider",https://www.globenewswire.com/news-release/2026/06/16/3312428/0/en/Gastrointestinal-Endoscopic-Devices-Market-Size-to-Worth-USD-19-57-Billion-by-2035-Growing-at-a-5-11-CAGR-SNS-Insider.html,GlobeNewswire,2026-06-16T11:03:00Z,U.S. Market to Hit USD 7.17 Billion and Europe Market to Reach USD 5.37 Billion by 2035 as AI-Powered Endoscopy and Colorectal Cancer Screening Drive Adoption. U.S. Market to Hit USD 7.17 Billion and Europe Market to Reach USD 5.37 Billion by 2035 as AI-Power…,True,2026-06-18T02:03:33.022887
"Sensex today | Stock Market Highlights: Sensex gains 544 pts, Nifty settles at 23,989 on US-Iran peace deal",https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-16-june-2026/article71104678.ece,BusinessLine,2026-06-16T10:24:35Z,"Sensex, Nifty, Share Prices Highlights: Indian shares closed higher on Tuesday, advancing for a ​third straight session, as a preliminary U.S.-Iran peace deal ‌cooled oil prices and improved risk appetite.",True,2026-06-18T02:03:33.022889
FishMonger’s arsenal upgraded: SprySOCKS for Windows,https://www.welivesecurity.com/en/eset-research/fishmongers-arsenal-upgraded-sprysocks-windows/,We Live Security,2026-06-16T08:54:04Z,"ESET researchers have discovered SprySOCKS for Windows, FishMonger’s backdoor weaponizing a kernel driver for advanced stealthiness.",True,2026-06-18T02:03:33.022890
Evlerdeki büyük ekranların biyolojik saat üzerindeki etkisi tescillendi,https://www.chip.com.tr/haber/evlerdeki-buyuk-ekranlarin-biyolojik-saat-uzerindeki-etkisi-tescillendi_181127.html,Chip.com.tr,2026-06-16T08:36:48Z,Akşam saatlerinde yayılan yapay mavi ışıkların insan biyolojisi üzerindeki zararlı etkilerini sıfırlamayı hedefleyen yeni bir panel mimarisi geliştirildi.,True,2026-06-18T02:03:33.022891
Logitech's new G3 Series mouse and keyboard deliver its most affordable pro-level gear to date,https://www.tweaktown.com/news/112159/logitechs-new-g3-series-mouse-and-keyboard-deliver-its-most-affordable-pro-level-gear-to-date/index.html,TweakTown,2026-06-16T07:01:06Z,Logitech's G305 X SUPERLIGHT wireless gaming mouse and G316 X wired mechanical gaming keyboard are all about bringing pro-level performance to more gamers.Continue reading at TweakTown,False,2026-06-18T02:03:33.022893
"Trzy technologie, trzy typy kibica. Samsung rozkłada sport na czynniki pierwsze",https://spidersweb.pl/2026/06/telewizory-dla-kibica-technologie-samsung.html,Spidersweb.pl,2026-06-16T05:45:00Z,"Samsung stawia na trzy różne technologie, by poprawić oglądanie sportu. Sprawdzamy, czym naprawdę różnią się OLED, Micro RGB i Neo QLED.",True,2026-06-18T02:03:33.022894
"Samsung 2026 新電視列陣香港定價 $16,680 起新旗艦 Micro RGB 電視亮相 + 全新語音 AI 介面現身",https://unwire.hk/2026/06/16/samsung-2026-new-tv-lineup/wireless-home/audio-visual/,Unwire.hk,2026-06-16T03:00:35Z,昨日 Samsung 就舉行了盛大的發佈會，宣佈推出一系列 2026 年度的全新電視系列，當中不但包括了全新旗艦 Micro RGB 電視系列，OLED、Mini LED、Frame 系列亦有新機展出，此外還展出了全新的 6K 電競顯示器及最新音響產品，亦展示了最新電視內建，可以使用語音查詢資料的 Vision AI Companion。現在就讓 Edward 帶大家到現場睇睇啦。,True,2026-06-18T02:03:33.022897
雙北大型社宅周邊房價穩定走升　永慶房屋：新店央北三年漲幅23%居冠,https://tw.news.yahoo.com/%E9%9B%99%E5%8C%97%E5%A4%A7%E5%9E%8B%E7%A4%BE%E5%AE%85%E5%91%A8%E9%82%8A%E6%88%BF%E5%83%B9%E7%A9%A9%E5%AE%9A%E8%B5%B0%E5%8D%87-%E6%B0%B8%E6%85%B6%E6%88%BF%E5%B1%8B-%E6%96%B0%E5%BA%97%E5%A4%AE%E5%8C%97%E4%B8%89%E5%B9%B4%E6%BC%B2%E5%B9%8523-%E5%B1%85%E5%86%A0-084356078.html,Yahoo Entertainment,2026-06-17T00:43:56Z,CNEWS匯流新聞網記者許哲綱／台北報導 隨著社會住宅的規劃理念不斷進步，許多托幼、圖書館、長照中心等重要的公共設施整合進社宅社區中，導入完整的管理機制，甚至許多社宅位於交通樞紐上，使得現在的社會住宅轉型成區域中重要的公共節點。永慶房產集團對雙北地區出租戶數超過500戶的大型社會住宅進行盤點，統計近一年大型社宅周邊800公尺內的實價登錄資訊，對比近三年房價漲...,False,2026-06-18T02:03:33.224536
調查局爆性犯罪、權勢性騷連環案！最重只記一大過 時力籲徹查包庇文化,https://tw.news.yahoo.com/%E8%AA%BF%E6%9F%A5%E5%B1%80%E7%88%86%E6%80%A7%E7%8A%AF%E7%BD%AA-%E6%AC%8A%E5%8B%A2%E6%80%A7%E9%A8%B7%E9%80%A3%E7%92%B0%E6%A1%88-%E6%9C%80%E9%87%8D%E5%8F%AA%E8%A8%98-%E5%A4%A7%E9%81%8E-%E6%99%82%E5%8A%9B%E7%B1%B2%E5%BE%B9%E6%9F%A5%E5%8C%85%E5%BA%87%E6%96%87%E5%8C%96-082743659.html,Yahoo Entertainment,2026-06-17T00:27:43Z,[Newtalk新聞] 監察院日前針對法務部調查局提出糾正案，揭露調查局內部涉及多起性犯罪及性騷擾案件，引發社會關注。對此，時代力量今（17）日痛批，調查局身為國家重要執法機關，卻淪為性別暴力與權勢霸凌的溫床，面對涉案人員長期採取輕縱態度，最重懲處甚至僅記一大過，質疑背後存在包庇文化，要求法務部全面重啟調查並嚴格究責。 時代力量指出，根據監察院調查結果，近年來調查局人員涉入多起重大性犯罪案件。包括2022年一名科長在台北捷運車廂內趁擁擠之際強制猥褻兩名乘客，遭法院判決有罪；2023年則有調查官與未成年兒少發生性行…,False,2026-06-18T02:03:33.224545
"삼성전자, 세계 최소 수준 42nm 3D 적층 트랜지스터 구현",https://www.inews24.com/view/1977143,Inews24.com,2026-06-17T00:27:37Z,"VLSI 최고 논문 선정&hellip;1000여편 중 베스트페이퍼
트랜지스터 수직 적층 구조&hellip;집적도 2배로 높여 삼성전자가 업계 최초로 세계 최소 수준인 42나노미터(nm)급 3차원(3D) 적층 트랜지스터를 구현했다. 삼성전자 반도체연구소 로직 TD팀은 최근 미국에서 열린 '2026 VLSI 심포지엄'에서 게이트 피치 42nm 수준의 3D 적층 전계효과트랜지스터(3D Stacked FET) 구현 성과를 발표했다고 17일 밝혔다.",True,2026-06-18T02:03:33.224547
葉俊顯：AI、消費與傳產回溫　今年經濟成長有機會破10%,https://tw.news.yahoo.com/%E8%91%89%E4%BF%8A%E9%A1%AF-ai-%E6%B6%88%E8%B2%BB%E8%88%87%E5%82%B3%E7%94%A2%E5%9B%9E%E6%BA%AB-%E4%BB%8A%E5%B9%B4%E7%B6%93%E6%BF%9F%E6%88%90%E9%95%B7%E6%9C%89%E6%A9%9F%E6%9C%83%E7%A0%B410-080817380.html,Yahoo Entertainment,2026-06-17T00:08:17Z,（中央社記者潘姿羽台北17日電）主計總處5月底公布最新經濟預測，上修今年經濟成長率至9.64%，創16年新高。國發會主委葉俊顯今天與媒體交流時進一步指出，基於AI需求強勁等3大因素，今年經濟成長率有機會突破10%，且和去年相比，成長模式更均衡。,False,2026-06-18T02:03:33.224549
KOSPI週三震盪收高1.58%連五紅再破頂，海士力登新峰、現代系列成拖油瓶,https://tw.stock.yahoo.com/news/kospi%E9%80%B1%E4%B8%89%E9%9C%87%E7%9B%AA%E6%94%B6%E9%AB%981-58-%E9%80%A3%E4%BA%94%E7%B4%85%E5%86%8D%E7%A0%B4%E9%A0%82-%E6%B5%B7%E5%A3%AB%E5%8A%9B%E7%99%BB%E6%96%B0%E5%B3%B0-%E7%8F%BE%E4%BB%A3%E7%B3%BB%E5%88%97%E6%88%90%E6%8B%96%E6%B2%B9%E7%93%B6-070954339.html,Yahoo Entertainment,2026-06-16T23:09:54Z,"【財訊快報／陳孟朔】以晶片為主的費城半導體指數(費半)上日急挫5.71%，一度令科技權重高的韓股週三早盤承壓，首爾綜合股價指數(KOSPI)盤中一度急跌1.4%，低見8,605.66點。不過，8,600點關口未失守後，以SK海力士為首的科技股再度奮起，帶動指數由低位強力翻揚，終場倒升137.64點或1.58%，以8,864.24點作收，與日高8,872.18點相去不遠，再創收盤新高，連五日收紅。KOSPI開春以來漲幅進一步擴大至110.34%，傲視全球主要股指，反映AI熱潮帶動韓國半導體與記憶體產業鏈持續吸金。市…",False,2026-06-18T02:03:33.224551
"獨 헨켈 ""韓 반도체 업계, 접착 재료 사업의 핵심 고객""",https://www.inews24.com/view/1977082,Inews24.com,2026-06-16T22:33:21Z,"삼성&middot;SK 투자 확대&hellip;헨켈도 적극대응
송도 생산기지&middot;가산 R&amp;D센터 운영
HBM4&middot;HBM5&middot;하이브리드 본딩 소재 개발 확대 독일 전자재료 기업 헨켈이 한국 반도체 시장 공략을 강화하고 있다. 연구개발(R&amp;D)부터 생산까지 국내에 모두 갖춘 글로벌 전자재료 기업은 헨켈이 유일하다는 점을 앞세워 삼성전자와 SK하이닉스 수요 확대에 대응하겠다는 전략이다. 장호준 헨켈코리아 전자재료사업부…",True,2026-06-18T02:03:33.224553
AMD's Mext buy shows how AI could solve the RAM shortage it created,https://www.theregister.com/systems/2026/06/16/amds-mext-buy-shows-how-ai-could-solve-the-ram-shortage-it-created/5257352,Theregister.com,2026-06-16T22:09:32Z,"Running low on memory, can't afford more? The House of Zen's latest acquisition puts an AI spin on flash-based memory expansion",True,2026-06-18T02:03:33.224554
搭載相機的 AirPods Pro、無邊框 iPhone 20 和 iPhone Ultra 2 預計都會在 2027 年推出,https://www.koc.com.tw/archives/646173,Koc.com.tw,2026-06-16T21:19:23Z,"2027 年看來 Apple 會有不少令人期待的新產品推出。根據稍早 Bloomberg 記者 Mark Gurman 的透露，Apple 目前規劃的 2027 年新品非常多，包含內建鏡頭、搭配 Siri 使用的 AirPods Pro，20 週年紀念版 iPhone 20，以及第二代摺疊 iPhone Ultra，下面整理給大家。
The post 搭載相機的 AirPods Pro、無邊框 iPhone 20 和 iPhone Ultra 2 預計都會在 2027 年推出 appeared first on …",True,2026-06-18T02:03:33.224558
費半重挫拖累台股，台積電跌幅收斂，觀察被動與石英元件能否撐盤,https://tw.stock.yahoo.com/news/%E8%B2%BB%E5%8D%8A%E9%87%8D%E6%8C%AB%E6%8B%96%E7%B4%AF%E5%8F%B0%E8%82%A1-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%B7%8C%E5%B9%85%E6%94%B6%E6%96%82-%E8%A7%80%E5%AF%9F%E8%A2%AB%E5%8B%95%E8%88%87%E7%9F%B3%E8%8B%B1%E5%85%83%E4%BB%B6%E8%83%BD%E5%90%A6%E6%92%90%E7%9B%A4-051630520.html,Yahoo Entertainment,2026-06-16T21:16:30Z,"【財訊快報／黃冠豪】亞洲股市今日走勢分歧。美股前一交易日雖然道瓊工業指數再創收盤新高，但標普500與那斯達克指數回落，與台股連動度較高的費城半導體指數更大跌805點，壓抑亞股科技股表現。日經指數則在日本市場資金輪動與企業改革題材支撐下逆勢走高，日經225指數盤中來到約69,900點附近，漲幅約0.7%，一度逼近7萬點大關。南韓KOSPI同樣維持強勢震盪，盤中來到8,700點附近，漲幅約0.6%，不過半導體雙雄表現分歧。三星電子（005930.KS）盤中在平盤附近，股價在34萬韓元附近震盪，顯示前波漲多後仍有獲利了…",False,2026-06-18T02:03:33.224560
Micron Technology shares fall 4% ahead of Q3 earnings on AI demand concerns,https://cryptobriefing.com/micron-shares-fall-ahead-q3-earnings-ai/,Crypto Briefing,2026-06-16T20:21:00Z,"Micron's stock volatility highlights investor sensitivity to AI market shifts, underscoring the precarious balance between growth and expectations.
The post Micron Technology shares fall 4% ahead of Q3 earnings on AI demand concerns appeared first on Crypto B…",True,2026-06-18T02:03:33.224563
供不應求 記憶體下半年續漲,https://tw.news.yahoo.com/%E4%BE%9B%E4%B8%8D%E6%87%89%E6%B1%82-%E8%A8%98%E6%86%B6%E9%AB%94%E4%B8%8B%E5%8D%8A%E5%B9%B4%E7%BA%8C%E6%BC%B2-201000017.html,Yahoo Entertainment,2026-06-16T20:10:00Z,因AI強勁需求促使大廠產能轉向高頻寬記憶體（HBM）等高價值產品，排擠了成熟製程，但在車用與邊緣AI的持續需求下，2026上半年編碼型快閃記憶體（NOR Flash）與單層式儲存快閃記憶體（SLC NAND）合約價漲幅均破100％，且因供應商未大規模擴產，研調機構TrendForce預期，下半年2項產品價格將隨供需緊張續調升。,False,2026-06-18T02:03:33.224566
MLCC漲潮來了？ 華強北驚見搶貨潮 專家：宛如記憶體重演,https://tw.stock.yahoo.com/news/mlcc%E6%BC%B2%E6%BD%AE%E4%BE%86%E4%BA%86-%E8%8F%AF%E5%BC%B7%E5%8C%97%E9%A9%9A%E8%A6%8B%E6%90%B6%E8%B2%A8%E6%BD%AE-%E5%B0%88%E5%AE%B6-%E5%AE%9B%E5%A6%82%E8%A8%98%E6%86%B6%E9%AB%94%E9%87%8D%E6%BC%94-031500198.html,Yahoo Entertainment,2026-06-16T19:15:00Z,AI浪潮持續席捲全球科技產業，繼高頻寬記憶體（HBM）掀起缺貨與漲價風暴後，如今市場焦點正轉向被動元件龍頭產品MLCC（積層陶瓷電容）。前台積電工程師、擁有18年市場經驗的基金經理人沈萬鈞指出，中國華強北電子零組件現貨市場近期已出現明顯異常，高容值MLCC價格快速上揚，現場詢價與備貨熱度升溫，市場氛圍宛如記憶體漲價循環重演。,False,2026-06-18T02:03:33.224568
